Triazine_ID,SMILES,Source_Hydrazide_SMILES
TRZ03790,Cc1cc(-c2nnc(C)c(C)n2)c2cc(F)ccc2n1,CC1=CC(=C2C=C(C=CC2=N1)F)C(=O)NN
TRZ03791,Cc1nnc(-c2cc(C(F)(F)F)nn2-c2cccc(CNC[C@H](C)C(=O)OC(C)(C)C)c2)nc1C,C[C@@H](CNCC1=CC(=CC=C1)N2C(=CC(=N2)C(F)(F)F)C(=O)NN)C(=O)OC(C)(C)C
TRZ03792,Cc1nnc(-c2cccc(C3=Nc4ccc(-c5ccc(F)cc5)cc4NC(=O)C3)c2)nc1C,C1C(=NC2=C(C=C(C=C2)C3=CC=C(C=C3)F)NC1=O)C4=CC(=CC=C4)C(=O)NN
TRZ03793,Cc1ccc(S(=O)(=O)N2[C@@H](CCc3nnc(C)c(C)n3)CC[C@H]2c2ccc(F)cc2)cc1,CC1=CC=C(C=C1)S(=O)(=O)N2[C@H](CC[C@H]2C3=CC=C(C=C3)F)CCC(=O)NN
TRZ03794,Cc1ccc(S(=O)(=O)N2C(CCc3nnc(C)c(C)n3)CCC2c2ccc(F)cc2)cc1,CC1=CC=C(C=C1)S(=O)(=O)N2C(CCC2C3=CC=C(C=C3)F)CCC(=O)NN
TRZ03795,Cc1ccc(S(=O)(=O)N2C(c3ccc(F)cc3)CCC2c2nnc(C)c(C)n2)cc1,CC1=CC=C(C=C1)S(=O)(=O)N2C(CCC2C(=O)NN)C3=CC=C(C=C3)F
TRZ03796,Cc1ccc(S(=O)(=O)N2C(c3ccc(F)cc3)CCC2C(C)Cc2nnc(C)c(C)n2)cc1,CC1=CC=C(C=C1)S(=O)(=O)N2C(CCC2C(C)CC(=O)NN)C3=CC=C(C=C3)F
TRZ03797,Cc1nnc(-c2csc(-c3ccc(F)cc3)c2)nc1C,C1=CC(=CC=C1C2=CC(=CS2)C(=O)NN)F
TRZ03798,Cc1nnc(C2C(=O)Nc3cccc(-c4ccc(F)cc4)c32)nc1C,C1=CC(=C2C(C(=O)NC2=C1)C(=O)NN)C3=CC=C(C=C3)F
TRZ03799,COc1ccc(-c2ccc(F)cc2)cc1CN[C@H]1CCCN(Cc2nnc(C)c(C)n2)[C@H]1c1ccccc1,COC1=C(C=C(C=C1)C2=CC=C(C=C2)F)CN[C@H]3CCCN([C@H]3C4=CC=CC=C4)CC(=O)NN
TRZ03800,Cc1nnc(-c2cc(O)cc(Oc3cccc(C(F)(F)F)c3)c2)nc1C,C1=CC(=CC(=C1)OC2=CC(=CC(=C2)O)C(=O)NN)C(F)(F)F
TRZ03801,Cc1nnc(C(CCC(C)(C)F)CC(O)C(N)Cc2ccccc2)nc1C,CC(C)(CCC(CC(C(CC1=CC=CC=C1)N)O)C(=O)NN)F
TRZ03802,Cc1nnc(-c2c(-c3ccc(Cl)cc3)[nH]c3c(F)cccc3c2=O)nc1C,C1=CC2=C(C(=C1)F)NC(=C(C2=O)C(=O)NN)C3=CC=C(C=C3)Cl
TRZ03803,Cc1nnc(-c2nccc(Cl)c2C(F)(F)F)nc1C,C1=CN=C(C(=C1Cl)C(F)(F)F)C(=O)NN
TRZ03804,Cc1nnc(C(=O)c2c(F)cccc2F)nc1C,C1=CC(=C(C(=C1)F)C(=O)C(=O)NN)F
TRZ03805,Cc1nnc(CCC(=O)NC2CCCCN2Cc2ccc(F)c(F)c2)nc1C,C1CCN(C(C1)NC(=O)CCC(=O)NN)CC2=CC(=C(C=C2)F)F
TRZ03806,Cc1nnc(-c2cnc(-c3ccccc3C(F)(F)F)[nH]2)nc1C,C1=CC=C(C(=C1)C2=NC=C(N2)C(=O)NN)C(F)(F)F
TRZ03807,Cc1nnc([C@@](C)(Cc2ccc(F)cc2)NC(=O)OC(C)(C)C)nc1C,C[C@@](CC1=CC=C(C=C1)F)(C(=O)NN)NC(=O)OC(C)(C)C
TRZ03808,Cc1nnc(C(C(N)=O)c2ccc(OCc3cccc(F)c3)cc2)nc1C,C1=CC(=CC(=C1)F)COC2=CC=C(C=C2)C(C(=O)N)C(=O)NN
TRZ03809,Cc1nnc(C2=CNC(C3CC3)N2c2ccc(C(F)(F)F)cc2)nc1C,C1CC1C2NC=C(N2C3=CC=C(C=C3)C(F)(F)F)C(=O)NN
TRZ03810,Cc1nnc(C(O)c2cc(F)cc(F)c2)nc1C,C1=C(C=C(C=C1F)F)C(C(=O)NN)O
TRZ03811,COCC(C)Oc1c(F)cc(-c2nnc(C)c(C)n2)cc1F,CC(COC)OC1=C(C=C(C=C1F)C(=O)NN)F
TRZ03812,Cc1nnc([C@H]2O[C@@H](n3cnc4c(Nc5ccc(Cl)cc5F)ncnc43)[C@@H]3OC(C)(C)O[C@H]32)nc1C,CC1(O[C@@H]2[C@@H](O1)[C@@H](O[C@@H]2C(=O)NN)N3C=NC4=C(N=CN=C43)NC5=C(C=C(C=C5)Cl)F)C
TRZ03813,CCOc1ccc(-c2nnc(C)c(C)n2)cc1F,CCOC1=C(C=C(C=C1)C(=O)NN)F
TRZ03814,Cc1nnc(-c2ccc(OCF)cc2)nc1C,C1=CC(=CC=C1C(=O)NN)OCF
TRZ03815,COc1c(F)cc(-c2nnc(C)c(C)n2)cc1F,COC1=C(C=C(C=C1F)C(=O)NN)F
TRZ03816,Cc1nnc(-c2ccc(OCF)c(F)c2)nc1C,C1=CC(=C(C=C1C(=O)NN)F)OCF
TRZ03817,Cc1nnc(-c2ccc(OC(F)F)c(F)c2)nc1C,C1=CC(=C(C=C1C(=O)NN)F)OC(F)F
TRZ03818,Cc1nnc(-c2cn(Cc3cccc(C#N)c3)c3ccc(F)cc23)nc1C,C1=CC(=CC(=C1)C#N)CN2C=C(C3=C2C=CC(=C3)F)C(=O)NN
TRZ03819,Cc1nnc(-c2cn(C)c3ccc(F)cc23)nc1C,CN1C=C(C2=C1C=CC(=C2)F)C(=O)NN
TRZ03820,Cc1nnc(-c2cn(CCCOCc3ccccc3)c3ccc(F)cc23)nc1C,C1=CC=C(C=C1)COCCCN2C=C(C3=C2C=CC(=C3)F)C(=O)NN
TRZ03821,Cc1nnc(-c2cn(C)c3cccc(F)c23)nc1C,CN1C=C(C2=C1C=CC=C2F)C(=O)NN
TRZ03822,Cc1nnc(-c2c(-c3ccc(Cl)cc3)[nH]c3c(F)c(F)c(F)cc3c2=O)nc1C,C1=CC(=CC=C1C2=C(C(=O)C3=CC(=C(C(=C3N2)F)F)F)C(=O)NN)Cl
TRZ03823,Cc1nnc(-c2c(-c3ccc(Cl)cc3)[nH]c3c(F)cc(I)cc3c2=O)nc1C,C1=CC(=CC=C1C2=C(C(=O)C3=C(N2)C(=CC(=C3)I)F)C(=O)NN)Cl
TRZ03824,Cc1cc(F)c2[nH]c(-c3ccc(Cl)cc3)c(-c3nnc(C)c(C)n3)c(=O)c2c1,CC1=CC2=C(C(=C1)F)NC(=C(C2=O)C(=O)NN)C3=CC=C(C=C3)Cl
TRZ03825,Cc1nc(C(=O)N2CCCC[C@@H]2Cc2nnc(C)c(C)n2)c(-c2ccc(F)cc2)s1,CC1=NC(=C(S1)C2=CC=C(C=C2)F)C(=O)N3CCCC[C@@H]3CC(=O)NN
TRZ03826,CC1=CSC(c2nnc(C)c(C)n2)(c2cnccc2C(F)(F)F)N1,CC1=CSC(N1)(C2=C(C=CN=C2)C(F)(F)F)C(=O)NN
TRZ03827,CC(=O)N[C@H]1OC(=O)N(c2ccc(-c3nnc(C)c(C)n3)c(F)c2)C1C,CC1[C@H](OC(=O)N1C2=CC(=C(C=C2)C(=O)NN)F)NC(=O)C
TRZ03828,Cc1nnc(C2C=CC=CC2(OCc2ccccc2)C(F)(F)F)nc1C,C1=CC=C(C=C1)COC2(C=CC=CC2C(=O)NN)C(F)(F)F
TRZ03829,Cc1nnc(-c2cccc(OCc3ccccc3)c2C(F)(F)F)nc1C,C1=CC=C(C=C1)COC2=CC=CC(=C2C(F)(F)F)C(=O)NN
TRZ03830,Cc1nnc(Cc2ccc(OC(F)(F)F)cc2)nc1C,C1=CC(=CC=C1CC(=O)NN)OC(F)(F)F
TRZ03831,Cc1nnc(C(NC(=O)OC(C)(C)C)c2cccc(C(F)(F)F)c2)nc1C,CC(C)(C)OC(=O)NC(C1=CC(=CC=C1)C(F)(F)F)C(=O)NN
TRZ03832,Cc1nnc(Cn2nc(-c3ccc(Cl)cc3)n(C[C@H](O)C(F)(F)F)c2=O)nc1C,C1=CC(=CC=C1C2=NN(C(=O)N2C[C@@H](C(F)(F)F)O)CC(=O)NN)Cl
TRZ03833,Cc1nnc(Cn2nc(-c3ccc(Cl)cc3)n(CCC(F)(F)F)c2=O)nc1C,C1=CC(=CC=C1C2=NN(C(=O)N2CCC(F)(F)F)CC(=O)NN)Cl
TRZ03834,Cc1nnc(Cn2nc(-c3ccc(Cl)cc3)n(C[C@@H](O)C(F)(F)F)c2=O)nc1C,C1=CC(=CC=C1C2=NN(C(=O)N2C[C@H](C(F)(F)F)O)CC(=O)NN)Cl
TRZ03835,Cc1nnc(Cn2nc(-c3ccc(Cl)s3)n(Cc3ccccc3F)c2=O)nc1C,C1=CC=C(C(=C1)CN2C(=NN(C2=O)CC(=O)NN)C3=CC=C(S3)Cl)F
TRZ03836,Cc1nnc(Cn2nc(-c3ccc(Cl)cc3)n(CC(O)C(F)(F)F)c2=O)nc1C,C1=CC(=CC=C1C2=NN(C(=O)N2CC(C(F)(F)F)O)CC(=O)NN)Cl
TRZ03837,Cc1nnc(-c2ncccc2C(F)(F)F)nc1C,C1=CC(=C(N=C1)C(=O)NN)C(F)(F)F
TRZ03838,COc1cc(-c2nnc(C)c(C)n2)cc(OC)c1OCc1ccc(OC(F)(F)F)cc1,COC1=CC(=CC(=C1OCC2=CC=C(C=C2)OC(F)(F)F)OC)C(=O)NN
TRZ03839,COc1cc(OCCNCc2ccc(C(F)(F)F)cc2)ccc1-c1nnc(C)c(C)n1,COC1=C(C=CC(=C1)OCCNCC2=CC=C(C=C2)C(F)(F)F)C(=O)NN
TRZ03840,COc1cc(-c2nnc(C)c(C)n2)cc(Br)c1OCc1ccc(OC(F)(F)F)cc1,COC1=C(C(=CC(=C1)C(=O)NN)Br)OCC2=CC=C(C=C2)OC(F)(F)F
TRZ03841,Cc1nnc(-c2ccc(C(C)C(O)(Cn3cncn3)c3ccc(F)cc3F)cn2)nc1C,CC(C1=CN=C(C=C1)C(=O)NN)C(CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O
TRZ03842,Cc1nnc(-c2cc(C(C)C(O)(Cn3cncn3)c3ccc(F)cc3F)ccn2)nc1C,CC(C1=CC(=NC=C1)C(=O)NN)C(CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O
TRZ03843,Cc1nnc(C2CCCCC2(C#N)c2ccc(OC(F)F)c(OC(F)F)c2)nc1C,C1CCC(C(C1)C(=O)NN)(C#N)C2=CC(=C(C=C2)OC(F)F)OC(F)F
TRZ03844,Cc1nnc(-c2c[nH]c3ccc(CF)cc23)nc1C,C1=CC2=C(C=C1CF)C(=CN2)C(=O)NN
TRZ03845,Cc1nnc(-c2nc3c(=O)[nH]c4cc(C(F)(F)F)ccc4n3c2Cn2ccnc2)nc1C,C1=CC2=C(C=C1C(F)(F)F)NC(=O)C3=NC(=C(N23)CN4C=CN=C4)C(=O)NN
TRZ03846,CCCN(C(=O)OC(C)(C)C)n1cc(-c2nnc(C)c(C)n2)c2cc(F)ccc21,CCCN(C(=O)OC(C)(C)C)N1C=C(C2=C1C=CC(=C2)F)C(=O)NN
TRZ03847,Cc1nnc(-c2cn(CC3CCN(Cc4ccccc4)CC3)c3ccc(F)cc23)nc1C,C1CN(CCC1CN2C=C(C3=C2C=CC(=C3)F)C(=O)NN)CC4=CC=CC=C4
TRZ03848,Cc1nnc(-c2[nH]c3c(F)cccc3c2-c2ccccc2)nc1C,C1=CC=C(C=C1)C2=C(NC3=C2C=CC=C3F)C(=O)NN
TRZ03849,Cc1nnc(-c2[nH]c3ccccc3c2-c2ccc(OC(F)(F)F)cc2)nc1C,C1=CC=C2C(=C1)C(=C(N2)C(=O)NN)C3=CC=C(C=C3)OC(F)(F)F
TRZ03850,Cc1nnc(/C(=C/c2ccc(F)cc2)c2ccc(OCc3ccc4ccccc4n3)cc2)nc1C,C1=CC=C2C(=C1)C=CC(=N2)COC3=CC=C(C=C3)/C(=C\C4=CC=C(C=C4)F)/C(=O)NN
TRZ03851,Cc1nnc(C2CCC(C3NOc4cc(F)ccc43)CC2)nc1C,C1CC(CCC1C2C3=C(C=C(C=C3)F)ON2)C(=O)NN
TRZ03852,Cc1nnc(Cc2c(Cl)cc(C(F)(F)F)cc2Cl)nc1C,C1=C(C=C(C(=C1Cl)CC(=O)NN)Cl)C(F)(F)F
TRZ03853,Cc1nnc(Cc2c(Cl)cc(OC(F)(F)F)cc2Cl)nc1C,C1=C(C=C(C(=C1Cl)CC(=O)NN)Cl)OC(F)(F)F
TRZ03854,Cc1nnc(Cc2c(Cl)cc(C(F)(F)F)cc2Br)nc1C,C1=C(C=C(C(=C1Cl)CC(=O)NN)Br)C(F)(F)F
TRZ03855,Cc1nnc(C(F)(F)Cc2ccncc2)nc1C,C1=CN=CC=C1CC(C(=O)NN)(F)F
TRZ03856,Cc1nnc([C@H](CCO)c2ccc(F)cc2)nc1C,C1=CC(=CC=C1[C@@H](CCO)C(=O)NN)F
TRZ03857,Cc1nnc([C@@H](CCO)c2ccc(F)cc2)nc1C,C1=CC(=CC=C1[C@H](CCO)C(=O)NN)F
TRZ03858,Cc1nnc(CC(C)(O)c2ccc(F)cc2)nc1C,CC(CC(=O)NN)(C1=CC=C(C=C1)F)O
TRZ03859,Cc1nnc(-c2cccnc2Oc2ccc(F)cc2)nc1C,C1=CC(=C(N=C1)OC2=CC=C(C=C2)F)C(=O)NN
TRZ03860,Cc1nnc(C2(C)Oc3c(F)cc(F)cc3C2F)nc1C,CC1(C(C2=C(O1)C(=CC(=C2)F)F)F)C(=O)NN
TRZ03861,Cc1nnc(C(C)(C)Oc2ccc(N)c(F)c2)nc1C,CC(C)(C(=O)NN)OC1=CC(=C(C=C1)N)F
TRZ03862,Cc1nnc(-c2nc(Oc3cccc(C(F)(F)F)c3)ccc2Cl)nc1C,C1=CC(=CC(=C1)OC2=NC(=C(C=C2)Cl)C(=O)NN)C(F)(F)F
TRZ03863,Cc1cc(Oc2cccc(C(F)(F)F)c2)nc(-c2nnc(C)c(C)n2)c1,CC1=CC(=NC(=C1)OC2=CC=CC(=C2)C(F)(F)F)C(=O)NN
TRZ03864,Cc1ccc(Oc2cccc(-c3nnc(C)c(C)n3)n2)cc1C(F)(F)F,CC1=C(C=C(C=C1)OC2=CC=CC(=N2)C(=O)NN)C(F)(F)F
TRZ03865,CCNc1cc(Oc2cccc(C(F)(F)F)c2)nc(-c2nnc(C)c(C)n2)c1,CCNC1=CC(=NC(=C1)OC2=CC=CC(=C2)C(F)(F)F)C(=O)NN
TRZ03866,CCNc1ccc(Oc2cccc(-c3nnc(C)c(C)n3)n2)cc1C(F)(F)F,CCNC1=C(C=C(C=C1)OC2=CC=CC(=N2)C(=O)NN)C(F)(F)F
TRZ03867,COc1cc(Oc2cccc(C(F)(F)F)c2)nc(-c2nnc(C)c(C)n2)c1,COC1=CC(=NC(=C1)OC2=CC=CC(=C2)C(F)(F)F)C(=O)NN
TRZ03868,COc1ccc(Oc2cccc(-c3nnc(C)c(C)n3)n2)cc1C(F)(F)F,COC1=C(C=C(C=C1)OC2=CC=CC(=N2)C(=O)NN)C(F)(F)F
TRZ03869,Cc1nnc(-c2cc(N(C)C)cc(Oc3cccc(C(F)(F)F)c3)n2)nc1C,CN(C)C1=CC(=NC(=C1)OC2=CC=CC(=C2)C(F)(F)F)C(=O)NN
TRZ03870,Cc1nnc(-c2cccc(Oc3ccc(N(C)C)c(C(F)(F)F)c3)n2)nc1C,CN(C)C1=C(C=C(C=C1)OC2=CC=CC(=N2)C(=O)NN)C(F)(F)F
TRZ03871,CSc1cc(Oc2cccc(C(F)(F)F)c2)nc(-c2nnc(C)c(C)n2)c1,CSC1=CC(=NC(=C1)OC2=CC=CC(=C2)C(F)(F)F)C(=O)NN
TRZ03872,CSc1ccc(Oc2cccc(-c3nnc(C)c(C)n3)n2)cc1C(F)(F)F,CSC1=C(C=C(C=C1)OC2=CC=CC(=N2)C(=O)NN)C(F)(F)F
TRZ03873,Cc1cc(Oc2cccc(C(F)(F)F)c2)nc(-c2nnc(C)c(C)n2)c1S,CC1=CC(=NC(=C1S)C(=O)NN)OC2=CC=CC(=C2)C(F)(F)F
TRZ03874,COc1cc(Oc2cccc(OC(F)(F)F)c2)nc(-c2nnc(C)c(C)n2)c1,COC1=CC(=NC(=C1)OC2=CC(=CC=C2)OC(F)(F)F)C(=O)NN
TRZ03875,Cc1nnc([C@@H]2OC(C)(C)O[C@H]2C(=O)NCC2CCN(c3ccc(F)cc3C#N)CC2)nc1C,CC1(O[C@H]([C@@H](O1)C(=O)NN)C(=O)NCC2CCN(CC2)C3=C(C=C(C=C3)F)C#N)C
TRZ03876,COC[C@@H](C)Oc1c(F)cc(-c2nnc(C)c(C)n2)cc1F,C[C@H](COC)OC1=C(C=C(C=C1F)C(=O)NN)F
TRZ03877,Cc1nnc(-c2ccc(C3=CC=C(F)CC3C)nn2)nc1C,CC1CC(=CC=C1C2=NN=C(C=C2)C(=O)NN)F
TRZ03878,Cc1nnc(Cc2c(C)n(Cc3ccccc3)c3ccc(F)cc23)nc1C,CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC(=C2)F)CC(=O)NN
TRZ03879,CC(=O)N1C(=O)NC2(CC(c3nnc(C)c(C)n3)Oc3ccc(F)cc32)C1=O,CC(=O)N1C(=O)C2(CC(OC3=C2C=C(C=C3)F)C(=O)NN)NC1=O
TRZ03880,Cc1nnc(C2CC3(NC(=O)N(c4ccc(Cl)cc4)C3=O)c3cc(F)ccc3O2)nc1C,C1C(OC2=C(C13C(=O)N(C(=O)N3)C4=CC=C(C=C4)Cl)C=C(C=C2)F)C(=O)NN
TRZ03881,Cc1nnc(CCCN2CCNCC2c2cccc(C(F)(F)F)c2)nc1C,C1CN(C(CN1)C2=CC(=CC=C2)C(F)(F)F)CCCC(=O)NN
TRZ03882,Cc1nnc(CCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)nc1C,C1CN(CCN1CCCC(=O)NN)C2=CC=CC(=C2)C(F)(F)F
TRZ03883,CCC(c1nnc(C)c(C)n1)N1CCN(c2cccc(C(F)(F)F)c2)CC1,CCC(C(=O)NN)N1CCN(CC1)C2=CC=CC(=C2)C(F)(F)F
TRZ03884,Cc1nnc(-c2cc(Oc3ccc(C(F)(F)F)cc3Cl)ccc2[N+](=O)[O-])nc1C,C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)NN
TRZ03885,Cc1nnc(-c2ccc(Oc3ccc(N)cc3)cc2)nc1C,C1=CC(=CC=C1C(=O)NN)OC2=CC=C(C=C2)N
TRZ03886,Cc1nnc(/C=C\CC(C)(COC(=O)O)c2ccc(N3C=CNN3)c(C(F)(F)F)c2)nc1C,CC(C/C=C\C(=O)NN)(COC(=O)O)C1=CC(=C(C=C1)N2C=CNN2)C(F)(F)F
TRZ03887,Cc1nnc(/C=C\n2cnc(-c3cc(OC(C)C)cc(C(F)(F)F)c3)n2)nc1C,CC(C)OC1=CC(=CC(=C1)C(F)(F)F)C2=NN(C=N2)/C=C\C(=O)NN
TRZ03888,Cc1nnc(C=Cn2cnc(-c3cc(OC(C)C)cc(C(F)(F)F)c3)n2)nc1C,CC(C)OC1=CC(=CC(=C1)C(F)(F)F)C2=NN(C=N2)C=CC(=O)NN
TRZ03889,COc1cc(-c2ncn(/C=C\c3nnc(C)c(C)n3)n2)cc(C(F)(F)F)c1,COC1=CC(=CC(=C1)C(F)(F)F)C2=NN(C=N2)/C=C\C(=O)NN
TRZ03890,COc1cc(-c2ncn(C=Cc3nnc(C)c(C)n3)n2)cc(C(F)(F)F)c1,COC1=CC(=CC(=C1)C(F)(F)F)C2=NN(C=N2)C=CC(=O)NN
TRZ03891,Cc1nnc(/C=C\n2cnc(-c3cc(Cl)cc(OC(F)(F)F)c3)n2)nc1C,C1=C(C=C(C=C1OC(F)(F)F)Cl)C2=NN(C=N2)/C=C\C(=O)NN
TRZ03892,Cc1nnc(C=Cn2cnc(-c3cc(Cl)cc(OC(F)(F)F)c3)n2)nc1C,C1=C(C=C(C=C1OC(F)(F)F)Cl)C2=NN(C=N2)C=CC(=O)NN
TRZ03893,Cc1nnc(/C=C\n2cnc(-c3cc(C(F)(F)F)cc(S(C)(=O)=O)c3)n2)nc1C,CS(=O)(=O)C1=CC(=CC(=C1)C(F)(F)F)C2=NN(C=N2)/C=C\C(=O)NN
TRZ03894,Cc1nnc(C=Cn2cnc(-c3cc(C(F)(F)F)cc(S(C)(=O)=O)c3)n2)nc1C,CS(=O)(=O)C1=CC(=CC(=C1)C(F)(F)F)C2=NN(C=N2)C=CC(=O)NN
TRZ03895,Cc1ccc(-c2nnc(C)c(C)n2)cc1C#Cc1cnc2ccc(F)cc2c1,CC1=C(C=C(C=C1)C(=O)NN)C#CC2=CN=C3C=CC(=CC3=C2)F
TRZ03896,Cc1nnc(/C=C\n2cnc(-c3cc(C#N)cc(C(F)(F)F)c3)n2)nc1C,C1=C(C=C(C=C1C2=NN(C=N2)/C=C\C(=O)NN)C(F)(F)F)C#N
TRZ03897,Cc1nnc(C=Cn2cnc(-c3cc(C#N)cc(C(F)(F)F)c3)n2)nc1C,C1=C(C=C(C=C1C2=NN(C=N2)C=CC(=O)NN)C(F)(F)F)C#N
TRZ03898,Cc1nnc(-c2ccnc(NCC(F)(F)F)c2)nc1C,C1=CN=C(C=C1C(=O)NN)NCC(F)(F)F
TRZ03899,Cc1nnc(-c2cc(Oc3ccc(F)cc3Cl)ccc2[N+](=O)[O-])nc1C,C1=CC(=C(C=C1OC2=C(C=C(C=C2)F)Cl)C(=O)NN)[N+](=O)[O-]
TRZ03900,Cc1nnc(C2=CC=C(c3cccc(C(F)(F)F)c3)NN2OC(=O)C(=O)O)nc1C,C1=CC(=CC(=C1)C(F)(F)F)C2=CC=C(N(N2)OC(=O)C(=O)O)C(=O)NN
TRZ03901,Cc1nnc(-c2c(C(N)=O)cccc2C(F)(F)F)nc1C,C1=CC(=C(C(=C1)C(F)(F)F)C(=O)NN)C(=O)N
TRZ03902,CCC1N=C(c2ccccc2)c2c(cccc2C(F)(F)F)N=C1c1nnc(C)c(C)n1,CCC1C(=NC2=CC=CC(=C2C(=N1)C3=CC=CC=C3)C(F)(F)F)C(=O)NN
TRZ03903,CCCCOc1cc(C(F)(F)F)c2nc(-c3nnc(C)c(C)n3)cc(C)c2c1,CCCCOC1=CC2=C(C(=C1)C(F)(F)F)N=C(C=C2C)C(=O)NN
TRZ03904,Cc1nnc(-c2cc(C(F)(F)F)nc3ccccc23)nc1C,C1=CC=C2C(=C1)C(=CC(=N2)C(F)(F)F)C(=O)NN
TRZ03905,Cc1ccc(F)c(C2(S(=O)(=O)c3ccc(Cl)cc3)CCC(Cc3nnc(C)c(C)n3)CC2)c1,CC1=CC(=C(C=C1)F)C2(CCC(CC2)CC(=O)NN)S(=O)(=O)C3=CC=C(C=C3)Cl
TRZ03906,Cc1nnc(-c2cc(Br)ccc2OC(F)(F)F)nc1C,C1=CC(=C(C=C1Br)C(=O)NN)OC(F)(F)F
TRZ03907,Cc1nnc(C(C)(Cc2ccccc2)c2ccnc3c(-c4ccc(C(F)(F)F)cc4)cnn23)nc1C,CC(CC1=CC=CC=C1)(C2=CC=NC3=C(C=NN23)C4=CC=C(C=C4)C(F)(F)F)C(=O)NN
TRZ03908,Cc1nnc(-c2occc2-c2ccc(CNc3ccc(C(F)(F)F)nc3)c(F)c2)nc1C,C1=CC(=C(C=C1C2=C(OC=C2)C(=O)NN)F)CNC3=CN=C(C=C3)C(F)(F)F
TRZ03909,Cc1nnc(C=Cn2cnc(-c3cc(OC(C)C)nc(C(F)(F)F)c3)n2)nc1C,CC(C)OC1=CC(=CC(=N1)C(F)(F)F)C2=NN(C=N2)C=CC(=O)NN
TRZ03910,Cc1nnc(-c2cc(F)c(OC[C@@H]3[C@H](C)OC(C)(C)N3C(=O)OC(C)(C)C)cc2Cl)nc1C,C[C@H]1[C@H](N(C(O1)(C)C)C(=O)OC(C)(C)C)COC2=C(C=C(C(=C2)Cl)C(=O)NN)F
TRZ03911,Cc1cc(-c2ncn(/C=C\c3nnc(C)c(C)n3)n2)cc(C(F)(F)F)c1,CC1=CC(=CC(=C1)C(F)(F)F)C2=NN(C=N2)/C=C\C(=O)NN
TRZ03912,Cc1nnc(-c2ccc3c(c2)C(c2ccc(F)cc2F)=CCC3)nc1C,C1CC2=C(C=C(C=C2)C(=O)NN)C(=C1)C3=C(C=C(C=C3)F)F
TRZ03913,COc1ccc(C2=CCCc3ccc(-c4nnc(C)c(C)n4)cc32)c(F)c1,COC1=CC(=C(C=C1)C2=CCCC3=C2C=C(C=C3)C(=O)NN)F
TRZ03914,Cc1nnc(-c2ccc3c(c2)C(c2ccc(F)c(F)c2F)=CCC3)nc1C,C1CC2=C(C=C(C=C2)C(=O)NN)C(=C1)C3=C(C(=C(C=C3)F)F)F
TRZ03915,Cc1nnc(-c2ccc3c(c2)C(c2ccc(F)c(F)c2)=CCC3)nc1C,C1CC2=C(C=C(C=C2)C(=O)NN)C(=C1)C3=CC(=C(C=C3)F)F
TRZ03916,Cc1ccc(Cl)c(C2=CCCc3ccc(-c4nnc(C)c(C)n4)cc32)c1F,CC1=C(C(=C(C=C1)Cl)C2=CCCC3=C2C=C(C=C3)C(=O)NN)F
TRZ03917,Cc1nnc(-c2ccc3c(c2)C(c2c(F)cccc2F)=CCO3)nc1C,C1C=C(C2=C(O1)C=CC(=C2)C(=O)NN)C3=C(C=CC=C3F)F
TRZ03918,Cc1nnc(-c2cc(F)c(NC3CCCCC3)cc2NC(C)C)nc1C,CC(C)NC1=CC(=C(C=C1C(=O)NN)F)NC2CCCCC2
TRZ03919,Cc1nnc(/C=C/CNC(=O)c2cc(F)c(NC3CCCCC3)cc2NC2CCCC2)nc1C,C1CCC(CC1)NC2=C(C=C(C(=C2)NC3CCCC3)C(=O)NC/C=C/C(=O)NN)F
TRZ03920,Cc1nnc(-c2cc(F)c(F)cc2NC2CCCC2)nc1C,C1CCC(C1)NC2=CC(=C(C=C2C(=O)NN)F)F
TRZ03921,Cc1nnc(-c2cc(F)c(NCC3CC3)cc2NC2CCCC2)nc1C,C1CCC(C1)NC2=CC(=C(C=C2C(=O)NN)F)NCC3CC3
TRZ03922,Cc1nnc(-c2ccc(N3CC(Cc4ccccc4CF)C3)nn2)nc1C,C1C(CN1C2=NN=C(C=C2)C(=O)NN)CC3=CC=CC=C3CF
TRZ03923,CCCCOc1ccc(-c2nnc(C)c(C)n2)c(C(F)(F)F)c1,CCCCOC1=CC(=C(C=C1)C(=O)NN)C(F)(F)F
TRZ03924,Cc1nnc(-c2cc(NC(=O)OC(C)(C)C)c(F)cc2F)nc1C,CC(C)(C)OC(=O)NC1=C(C=C(C(=C1)C(=O)NN)F)F
TRZ03925,Cc1nnc(-c2ccc(C#Cc3cccc(F)c3)cc2)nc1C,C1=CC(=CC(=C1)F)C#CC2=CC=C(C=C2)C(=O)NN
TRZ03926,Cc1cccc(C(F)(F)c2nnc(C)c(C)n2)c1,CC1=CC(=CC=C1)C(C(=O)NN)(F)F
